seed,episode,split,method,true_mass,true_friction,initial_distance,final_distance,success,normalized_progress,ablation
4,5,heavy_object,nominal_single_branch_mpc,0.2200,0.9500,0.3379,0.0282,1.0000,0.9166,False
4,5,heavy_object,ensemble_mean_mpc,0.2200,0.9500,0.3379,0.0282,1.0000,0.9166,False
4,5,heavy_object,robust_worst_case_mpc,0.2200,0.9500,0.3379,0.0636,1.0000,0.8119,False
4,5,heavy_object,branch_counterfactual_mpc,0.2200,0.9500,0.3379,0.0419,1.0000,0.8761,False
4,5,heavy_object,oracle_hidden_params,0.2200,0.9500,0.3379,0.0419,1.0000,0.8761,False
4,6,heavy_object,random_push,0.3000,0.3500,0.3801,0.1838,0.0000,0.5164,False
4,6,heavy_object,nominal_single_branch_mpc,0.3000,0.3500,0.3801,0.0915,0.0000,0.7593,False
4,6,heavy_object,ensemble_mean_mpc,0.3000,0.3500,0.3801,0.0915,0.0000,0.7593,False
4,6,heavy_object,robust_worst_case_mpc,0.3000,0.3500,0.3801,0.0915,0.0000,0.7593,False
4,6,heavy_object,branch_counterfactual_mpc,0.3000,0.3500,0.3801,0.0915,0.0000,0.7593,False
4,6,heavy_object,oracle_hidden_params,0.3000,0.3500,0.3801,0.0384,1.0000,0.8990,False
4,7,heavy_object,random_push,0.3000,0.3500,0.2902,0.0656,1.0000,0.7741,False
4,7,heavy_object,nominal_single_branch_mpc,0.3000,0.3500,0.2902,0.0994,0.0000,0.6574,False
4,7,heavy_object,ensemble_mean_mpc,0.3000,0.3500,0.2902,0.0994,0.0000,0.6574,False
4,7,heavy_object,robust_worst_case_mpc,0.3000,0.3500,0.2902,0.0994,0.0000,0.6574,False
4,7,heavy_object,branch_counterfactual_mpc,0.3000,0.3500,0.2902,0.0994,0.0000,0.6574,False
4,7,heavy_object,oracle_hidden_params,0.3000,0.3500,0.2902,0.0279,1.0000,0.9040,False
4,8,heavy_object,random_push,0.3000,0.6500,0.3433,0.0899,0.0000,0.7383,False
4,8,heavy_object,nominal_single_branch_mpc,0.3000,0.6500,0.3433,0.0959,0.0000,0.7207,False
4,8,heavy_object,ensemble_mean_mpc,0.3000,0.6500,0.3433,0.0959,0.0000,0.7207,False
4,8,heavy_object,robust_worst_case_mpc,0.3000,0.6500,0.3433,0.0959,0.0000,0.7207,False
4,8,heavy_object,branch_counterfactual_mpc,0.3000,0.6500,0.3433,0.0959,0.0000,0.7207,False
4,8,heavy_object,oracle_hidden_params,0.3000,0.6500,0.3433,0.0771,0.0000,0.7754,False
4,9,heavy_object,random_push,0.2200,0.3500,0.3908,0.2011,0.0000,0.4854,False
4,9,heavy_object,nominal_single_branch_mpc,0.2200,0.3500,0.3908,0.0795,0.0000,0.7967,False
4,9,heavy_object,ensemble_mean_mpc,0.2200,0.3500,0.3908,0.0909,0.0000,0.7675,False
4,9,heavy_object,robust_worst_case_mpc,0.2200,0.3500,0.3908,0.0909,0.0000,0.7675,False
4,9,heavy_object,branch_counterfactual_mpc,0.2200,0.3500,0.3908,0.0909,0.0000,0.7675,False
4,9,heavy_object,oracle_hidden_params,0.2200,0.3500,0.3908,0.0490,1.0000,0.8747,False
4,10,heavy_object,random_push,0.3000,0.6500,0.2444,0.0774,0.0000,0.6832,False
4,10,heavy_object,nominal_single_branch_mpc,0.3000,0.6500,0.2444,0.1192,0.0000,0.5123,False
4,10,heavy_object,ensemble_mean_mpc,0.3000,0.6500,0.2444,0.1093,0.0000,0.5528,False
4,10,heavy_object,robust_worst_case_mpc,0.3000,0.6500,0.2444,0.0846,0.0000,0.6541,False
4,10,heavy_object,branch_counterfactual_mpc,0.3000,0.6500,0.2444,0.1093,0.0000,0.5528,False
4,10,heavy_object,oracle_hidden_params,0.3000,0.6500,0.2444,0.1093,0.0000,0.5528,False
4,11,heavy_object,random_push,0.2200,0.9500,0.2828,0.0794,0.0000,0.7192,False
4,11,heavy_object,nominal_single_branch_mpc,0.2200,0.9500,0.2828,0.0380,1.0000,0.8655,False
4,11,heavy_object,ensemble_mean_mpc,0.2200,0.9500,0.2828,0.0380,1.0000,0.8655,False
4,11,heavy_object,robust_worst_case_mpc,0.2200,0.9500,0.2828,0.0380,1.0000,0.8655,False
4,11,heavy_object,branch_counterfactual_mpc,0.2200,0.9500,0.2828,0.0380,1.0000,0.8655,False
4,11,heavy_object,oracle_hidden_params,0.2200,0.9500,0.2828,0.0380,1.0000,0.8655,False
4,12,heavy_object,random_push,0.3800,0.3500,0.2963,0.1496,0.0000,0.4951,False
4,12,heavy_object,nominal_single_branch_mpc,0.3800,0.3500,0.2963,0.1789,0.0000,0.3961,False
4,12,heavy_object,ensemble_mean_mpc,0.3800,0.3500,0.2963,0.0273,1.0000,0.9080,False
4,12,heavy_object,robust_worst_case_mpc,0.3800,0.3500,0.2963,0.0797,0.0000,0.7311,False
4,12,heavy_object,branch_counterfactual_mpc,0.3800,0.3500,0.2963,0.0273,1.0000,0.9080,False
4,12,heavy_object,oracle_hidden_params,0.3800,0.3500,0.2963,0.0214,1.0000,0.9277,False
4,13,heavy_object,random_push,0.3800,0.9500,0.2518,0.1332,0.0000,0.4707,False
4,13,heavy_object,nominal_single_branch_mpc,0.3800,0.9500,0.2518,0.0621,1.0000,0.7534,False
4,13,heavy_object,ensemble_mean_mpc,0.3800,0.9500,0.2518,0.0306,1.0000,0.8783,False
4,13,heavy_object,robust_worst_case_mpc,0.3800,0.9500,0.2518,0.0306,1.0000,0.8783,False
4,13,heavy_object,branch_counterfactual_mpc,0.3800,0.9500,0.2518,0.0306,1.0000,0.8783,False
4,13,heavy_object,oracle_hidden_params,0.3800,0.9500,0.2518,0.0516,1.0000,0.7952,False
4,14,heavy_object,random_push,0.3800,0.6500,0.3898,0.1725,0.0000,0.5574,False
4,14,heavy_object,nominal_single_branch_mpc,0.3800,0.6500,0.3898,0.0704,1.0000,0.8193,False
4,14,heavy_object,ensemble_mean_mpc,0.3800,0.6500,0.3898,0.0704,1.0000,0.8193,False
4,14,heavy_object,robust_worst_case_mpc,0.3800,0.6500,0.3898,0.0704,1.0000,0.8193,False
4,14,heavy_object,branch_counterfactual_mpc,0.3800,0.6500,0.3898,0.0704,1.0000,0.8193,False
4,14,heavy_object,oracle_hidden_params,0.3800,0.6500,0.3898,0.1015,0.0000,0.7395,False
4,15,heavy_object,random_push,0.3800,0.6500,0.2894,0.1499,0.0000,0.4822,False
4,15,heavy_object,nominal_single_branch_mpc,0.3800,0.6500,0.2894,0.0783,0.0000,0.7296,False
4,15,heavy_object,ensemble_mean_mpc,0.3800,0.6500,0.2894,0.0818,0.0000,0.7172,False
4,15,heavy_object,robust_worst_case_mpc,0.3800,0.6500,0.2894,0.0713,1.0000,0.7538,False
4,15,heavy_object,branch_counterfactual_mpc,0.3800,0.6500,0.2894,0.0818,0.0000,0.7172,False
4,15,heavy_object,oracle_hidden_params,0.3800,0.6500,0.2894,0.0687,1.0000,0.7626,False
0,0,combined_shift,random_push,0.0500,0.9500,0.4582,0.1269,0.0000,0.7231,False
0,0,combined_shift,nominal_single_branch_mpc,0.0500,0.9500,0.4582,0.0633,1.0000,0.8618,False
0,0,combined_shift,ensemble_mean_mpc,0.0500,0.9500,0.4582,0.1207,0.0000,0.7365,False
0,0,combined_shift,robust_worst_case_mpc,0.0500,0.9500,0.4582,0.0006,1.0000,0.9986,False
0,0,combined_shift,branch_counterfactual_mpc,0.0500,0.9500,0.4582,0.0939,0.0000,0.7951,False
0,0,combined_shift,oracle_hidden_params,0.0500,0.9500,0.4582,0.1272,0.0000,0.7223,False
0,1,combined_shift,random_push,0.0500,0.1400,0.3157,0.1234,0.0000,0.6091,False
0,1,combined_shift,nominal_single_branch_mpc,0.0500,0.1400,0.3157,0.1510,0.0000,0.5216,False
0,1,combined_shift,ensemble_mean_mpc,0.0500,0.1400,0.3157,0.0702,1.0000,0.7777,False
0,1,combined_shift,robust_worst_case_mpc,0.0500,0.1400,0.3157,0.1480,0.0000,0.5312,False
0,1,combined_shift,branch_counterfactual_mpc,0.0500,0.1400,0.3157,0.1192,0.0000,0.6226,False
0,1,combined_shift,oracle_hidden_params,0.0500,0.1400,0.3157,0.1189,0.0000,0.6235,False
0,2,combined_shift,random_push,0.0500,1.3500,0.4641,0.1970,0.0000,0.5756,False
0,2,combined_shift,nominal_single_branch_mpc,0.0500,1.3500,0.4641,0.0520,1.0000,0.8879,False
0,2,combined_shift,ensemble_mean_mpc,0.0500,1.3500,0.4641,0.0747,1.0000,0.8390,False
0,2,combined_shift,robust_worst_case_mpc,0.0500,1.3500,0.4641,0.0064,1.0000,0.9861,False
0,2,combined_shift,branch_counterfactual_mpc,0.0500,1.3500,0.4641,0.0432,1.0000,0.9068,False
0,2,combined_shift,oracle_hidden_params,0.0500,1.3500,0.4641,0.0294,1.0000,0.9366,False
0,3,combined_shift,random_push,0.0500,0.9500,0.3842,0.0454,1.0000,0.8817,False
0,3,combined_shift,nominal_single_branch_mpc,0.0500,0.9500,0.3842,0.0823,0.0000,0.7857,False
0,3,combined_shift,ensemble_mean_mpc,0.0500,0.9500,0.3842,0.1318,0.0000,0.6569,False
0,3,combined_shift,robust_worst_case_mpc,0.0500,0.9500,0.3842,0.1015,0.0000,0.7358,False
0,3,combined_shift,branch_counterfactual_mpc,0.0500,0.9500,0.3842,0.0258,1.0000,0.9330,False
0,3,combined_shift,oracle_hidden_params,0.0500,0.9500,0.3842,0.0853,0.0000,0.7779,False
0,4,combined_shift,random_push,0.2800,0.1400,0.4401,0.4875,0.0000,0.0000,False
0,4,combined_shift,nominal_single_branch_mpc,0.2800,0.1400,0.4401,0.0878,0.0000,0.8005,False
0,4,combined_shift,ensemble_mean_mpc,0.2800,0.1400,0.4401,0.1288,0.0000,0.7073,False
0,4,combined_shift,robust_worst_case_mpc,0.2800,0.1400,0.4401,0.1374,0.0000,0.6879,False
0,4,combined_shift,branch_counterfactual_mpc,0.2800,0.1400,0.4401,0.1406,0.0000,0.6806,False
0,4,combined_shift,oracle_hidden_params,0.2800,0.1400,0.4401,0.1456,0.0000,0.6692,False
0,5,combined_shift,random_push,0.0500,1.3500,0.4307,0.2374,0.0000,0.4488,False
0,5,combined_shift,nominal_single_branch_mpc,0.0500,1.3500,0.4307,0.1562,0.0000,0.6373,False
0,5,combined_shift,ensemble_mean_mpc,0.0500,1.3500,0.4307,0.1370,0.0000,0.6819,False
0,5,combined_shift,robust_worst_case_mpc,0.0500,1.3500,0.4307,0.1674,0.0000,0.6114,False
0,5,combined_shift,branch_counterfactual_mpc,0.0500,1.3500,0.4307,0.0710,1.0000,0.8353,False
0,5,combined_shift,oracle_hidden_params,0.0500,1.3500,0.4307,0.0781,0.0000,0.8186,False
0,6,combined_shift,random_push,0.0500,1.3500,0.4413,0.1831,0.0000,0.5850,False
0,6,combined_shift,nominal_single_branch_mpc,0.0500,1.3500,0.4413,0.1409,0.0000,0.6806,False
0,6,combined_shift,ensemble_mean_mpc,0.0500,1.3500,0.4413,0.1222,0.0000,0.7231,False
0,6,combined_shift,robust_worst_case_mpc,0.0500,1.3500,0.4413,0.0408,1.0000,0.9075,False
0,6,combined_shift,branch_counterfactual_mpc,0.0500,1.3500,0.4413,0.0341,1.0000,0.9227,False
0,6,combined_shift,oracle_hidden_params,0.0500,1.3500,0.4413,0.1063,0.0000,0.7591,False
0,7,combined_shift,random_push,0.2800,1.3500,0.3348,0.1237,0.0000,0.6304,False
0,7,combined_shift,nominal_single_branch_mpc,0.2800,1.3500,0.3348,0.1597,0.0000,0.5231,False
0,7,combined_shift,ensemble_mean_mpc,0.2800,1.3500,0.3348,0.0729,1.0000,0.7822,False
0,7,combined_shift,robust_worst_case_mpc,0.2800,1.3500,0.3348,0.0624,1.0000,0.8136,False
0,7,combined_shift,branch_counterfactual_mpc,0.2800,1.3500,0.3348,0.1004,0.0000,0.7000,False
0,7,combined_shift,oracle_hidden_params,0.2800,1.3500,0.3348,0.1080,0.0000,0.6773,False
0,8,combined_shift,random_push,0.4000,0.1400,0.3169,0.1546,0.0000,0.5123,False
0,8,combined_shift,nominal_single_branch_mpc,0.4000,0.1400,0.3169,0.1663,0.0000,0.4754,False
0,8,combined_shift,ensemble_mean_mpc,0.4000,0.1400,0.3169,0.1331,0.0000,0.5801,False
0,8,combined_shift,robust_worst_case_mpc,0.4000,0.1400,0.3169,0.1783,0.0000,0.4376,False
0,8,combined_shift,branch_counterfactual_mpc,0.4000,0.1400,0.3169,0.1658,0.0000,0.4767,False
0,8,combined_shift,oracle_hidden_params,0.4000,0.1400,0.3169,0.1953,0.0000,0.3838,False
0,9,combined_shift,random_push,0.4000,0.1400,0.4115,0.1735,0.0000,0.5783,False
0,9,combined_shift,nominal_single_branch_mpc,0.4000,0.1400,0.4115,0.1571,0.0000,0.6181,False
0,9,combined_shift,ensemble_mean_mpc,0.4000,0.1400,0.4115,0.1922,0.0000,0.5329,False
0,9,combined_shift,robust_worst_case_mpc,0.4000,0.1400,0.4115,0.2049,0.0000,0.5021,False
0,9,combined_shift,branch_counterfactual_mpc,0.4000,0.1400,0.4115,0.1824,0.0000,0.5567,False
0,9,combined_shift,oracle_hidden_params,0.4000,0.1400,0.4115,0.1651,0.0000,0.5989,False
0,10,combined_shift,random_push,0.4000,0.1400,0.4392,0.4855,0.0000,0.0000,False
0,10,combined_shift,nominal_single_branch_mpc,0.4000,0.1400,0.4392,0.3032,0.0000,0.3096,False
0,10,combined_shift,ensemble_mean_mpc,0.4000,0.1400,0.4392,0.1714,0.0000,0.6098,False
0,10,combined_shift,robust_worst_case_mpc,0.4000,0.1400,0.4392,0.1245,0.0000,0.7166,False
0,10,combined_shift,branch_counterfactual_mpc,0.4000,0.1400,0.4392,0.1792,0.0000,0.5920,False
0,10,combined_shift,oracle_hidden_params,0.4000,0.1400,0.4392,0.1834,0.0000,0.5825,False
0,11,combined_shift,random_push,0.2800,0.1400,0.3668,0.1578,0.0000,0.5699,False
0,11,combined_shift,nominal_single_branch_mpc,0.2800,0.1400,0.3668,0.1992,0.0000,0.4570,False
0,11,combined_shift,ensemble_mean_mpc,0.2800,0.1400,0.3668,0.1734,0.0000,0.5274,False
0,11,combined_shift,robust_worst_case_mpc,0.2800,0.1400,0.3668,0.1438,0.0000,0.6080,False
0,11,combined_shift,branch_counterfactual_mpc,0.2800,0.1400,0.3668,0.1467,0.0000,0.6001,False
0,11,combined_shift,oracle_hidden_params,0.2800,0.1400,0.3668,0.1352,0.0000,0.6316,False
0,12,combined_shift,random_push,0.0500,1.3500,0.4175,0.0978,0.0000,0.7657,False
0,12,combined_shift,nominal_single_branch_mpc,0.0500,1.3500,0.4175,0.0216,1.0000,0.9484,False
0,12,combined_shift,ensemble_mean_mpc,0.0500,1.3500,0.4175,0.0647,1.0000,0.8451,False
0,12,combined_shift,robust_worst_case_mpc,0.0500,1.3500,0.4175,0.1168,0.0000,0.7202,False
0,12,combined_shift,branch_counterfactual_mpc,0.0500,1.3500,0.4175,0.0519,1.0000,0.8756,False
0,12,combined_shift,oracle_hidden_params,0.0500,1.3500,0.4175,0.1864,0.0000,0.5536,False
0,13,combined_shift,random_push,0.0500,0.1400,0.3319,0.2114,0.0000,0.3630,False
0,13,combined_shift,nominal_single_branch_mpc,0.0500,0.1400,0.3319,0.1295,0.0000,0.6099,False
0,13,combined_shift,ensemble_mean_mpc,0.0500,0.1400,0.3319,0.0831,0.0000,0.7497,False
0,13,combined_shift,robust_worst_case_mpc,0.0500,0.1400,0.3319,0.1816,0.0000,0.4528,False
0,13,combined_shift,branch_counterfactual_mpc,0.0500,0.1400,0.3319,0.1436,0.0000,0.5675,False
0,13,combined_shift,oracle_hidden_params,0.0500,0.1400,0.3319,0.0937,0.0000,0.7176,False
0,14,combined_shift,random_push,0.2800,1.3500,0.4501,0.1305,0.0000,0.7102,False
0,14,combined_shift,nominal_single_branch_mpc,0.2800,1.3500,0.4501,0.1144,0.0000,0.7459,False
0,14,combined_shift,ensemble_mean_mpc,0.2800,1.3500,0.4501,0.0916,0.0000,0.7966,False
0,14,combined_shift,robust_worst_case_mpc,0.2800,1.3500,0.4501,0.0834,0.0000,0.8148,False
0,14,combined_shift,branch_counterfactual_mpc,0.2800,1.3500,0.4501,0.1498,0.0000,0.6671,False
0,14,combined_shift,oracle_hidden_params,0.2800,1.3500,0.4501,0.0675,1.0000,0.8501,False
0,15,combined_shift,random_push,0.0500,1.3500,0.3521,0.1189,0.0000,0.6623,False
0,15,combined_shift,nominal_single_branch_mpc,0.0500,1.3500,0.3521,0.1648,0.0000,0.5320,False
0,15,combined_shift,ensemble_mean_mpc,0.0500,1.3500,0.3521,0.0750,0.0000,0.7870,False
0,15,combined_shift,robust_worst_case_mpc,0.0500,1.3500,0.3521,0.1404,0.0000,0.6012,False
0,15,combined_shift,branch_counterfactual_mpc,0.0500,1.3500,0.3521,0.1463,0.0000,0.5846,False
0,15,combined_shift,oracle_hidden_params,0.0500,1.3500,0.3521,0.0235,1.0000,0.9331,False
1,0,combined_shift,random_push,0.4000,0.9500,0.4593,0.1054,0.0000,0.7706,False
1,0,combined_shift,nominal_single_branch_mpc,0.4000,0.9500,0.4593,0.0691,1.0000,0.8495,False
1,0,combined_shift,ensemble_mean_mpc,0.4000,0.9500,0.4593,0.0478,1.0000,0.8960,False
1,0,combined_shift,robust_worst_case_mpc,0.4000,0.9500,0.4593,0.0260,1.0000,0.9433,False
1,0,combined_shift,branch_counterfactual_mpc,0.4000,0.9500,0.4593,0.0807,0.0000,0.8242,False
1,0,combined_shift,oracle_hidden_params,0.4000,0.9500,0.4593,0.0483,1.0000,0.8948,False
1,1,combined_shift,random_push,0.2800,0.9500,0.3964,0.2072,0.0000,0.4772,False
1,1,combined_shift,nominal_single_branch_mpc,0.2800,0.9500,0.3964,0.0378,1.0000,0.9045,False
1,1,combined_shift,ensemble_mean_mpc,0.2800,0.9500,0.3964,0.0536,1.0000,0.8648,False
1,1,combined_shift,robust_worst_case_mpc,0.2800,0.9500,0.3964,0.0670,1.0000,0.8309,False
1,1,combined_shift,branch_counterfactual_mpc,0.2800,0.9500,0.3964,0.1200,0.0000,0.6971,False
1,1,combined_shift,oracle_hidden_params,0.2800,0.9500,0.3964,0.0780,0.0000,0.8032,False
1,2,combined_shift,random_push,0.4000,1.3500,0.3188,0.2366,0.0000,0.2578,False
1,2,combined_shift,nominal_single_branch_mpc,0.4000,1.3500,0.3188,0.0864,0.0000,0.7290,False
1,2,combined_shift,ensemble_mean_mpc,0.4000,1.3500,0.3188,0.0925,0.0000,0.7100,False
1,2,combined_shift,robust_worst_case_mpc,0.4000,1.3500,0.3188,0.1377,0.0000,0.5681,False
1,2,combined_shift,branch_counterfactual_mpc,0.4000,1.3500,0.3188,0.0688,1.0000,0.7842,False
1,2,combined_shift,oracle_hidden_params,0.4000,1.3500,0.3188,0.0802,0.0000,0.7483,False
1,3,combined_shift,random_push,0.4000,1.3500,0.4169,0.1036,0.0000,0.7514,False
1,3,combined_shift,nominal_single_branch_mpc,0.4000,1.3500,0.4169,0.1081,0.0000,0.7408,False
1,3,combined_shift,ensemble_mean_mpc,0.4000,1.3500,0.4169,0.0205,1.0000,0.9510,False
1,3,combined_shift,robust_worst_case_mpc,0.4000,1.3500,0.4169,0.0365,1.0000,0.9124,False
1,3,combined_shift,branch_counterfactual_mpc,0.4000,1.3500,0.4169,0.1332,0.0000,0.6805,False
1,3,combined_shift,oracle_hidden_params,0.4000,1.3500,0.4169,0.0271,1.0000,0.9349,False
1,4,combined_shift,random_push,0.2800,0.9500,0.4263,0.1149,0.0000,0.7305,False
1,4,combined_shift,nominal_single_branch_mpc,0.2800,0.9500,0.4263,0.1100,0.0000,0.7418,False
1,4,combined_shift,ensemble_mean_mpc,0.2800,0.9500,0.4263,0.0547,1.0000,0.8717,False
1,4,combined_shift,robust_worst_case_mpc,0.2800,0.9500,0.4263,0.1288,0.0000,0.6978,False
1,4,combined_shift,branch_counterfactual_mpc,0.2800,0.9500,0.4263,0.0715,1.0000,0.8323,False
1,4,combined_shift,oracle_hidden_params,0.2800,0.9500,0.4263,0.0118,1.0000,0.9724,False
1,5,combined_shift,random_push,0.4000,0.1400,0.4203,0.1618,0.0000,0.6149,False
1,5,combined_shift,nominal_single_branch_mpc,0.4000,0.1400,0.4203,0.2093,0.0000,0.5021,False
1,5,combined_shift,ensemble_mean_mpc,0.4000,0.1400,0.4203,0.1759,0.0000,0.5814,False
1,5,combined_shift,robust_worst_case_mpc,0.4000,0.1400,0.4203,0.1561,0.0000,0.6285,False
1,5,combined_shift,branch_counterfactual_mpc,0.4000,0.1400,0.4203,0.1548,0.0000,0.6316,False
1,5,combined_shift,oracle_hidden_params,0.4000,0.1400,0.4203,0.1616,0.0000,0.6154,False
1,6,combined_shift,random_push,0.4000,0.1400,0.4296,0.3300,0.0000,0.2319,False
1,6,combined_shift,nominal_single_branch_mpc,0.4000,0.1400,0.4296,0.1809,0.0000,0.5788,False
1,6,combined_shift,ensemble_mean_mpc,0.4000,0.1400,0.4296,0.1616,0.0000,0.6238,False
1,6,combined_shift,robust_worst_case_mpc,0.4000,0.1400,0.4296,0.1401,0.0000,0.6738,False
1,6,combined_shift,branch_counterfactual_mpc,0.4000,0.1400,0.4296,0.1796,0.0000,0.5821,False
1,6,combined_shift,oracle_hidden_params,0.4000,0.1400,0.4296,0.2089,0.0000,0.5138,False
1,7,combined_shift,random_push,0.4000,0.1400,0.3432,0.2278,0.0000,0.3361,False
1,7,combined_shift,nominal_single_branch_mpc,0.4000,0.1400,0.3432,0.1787,0.0000,0.4792,False
1,7,combined_shift,ensemble_mean_mpc,0.4000,0.1400,0.3432,0.1449,0.0000,0.5778,False
1,7,combined_shift,robust_worst_case_mpc,0.4000,0.1400,0.3432,0.1576,0.0000,0.5406,False
1,7,combined_shift,branch_counterfactual_mpc,0.4000,0.1400,0.3432,0.1849,0.0000,0.4612,False
1,7,combined_shift,oracle_hidden_params,0.4000,0.1400,0.3432,0.1929,0.0000,0.4379,False
1,8,combined_shift,random_push,0.0500,0.1400,0.3700,0.2399,0.0000,0.3516,False
1,8,combined_shift,nominal_single_branch_mpc,0.0500,0.1400,0.3700,0.1545,0.0000,0.5825,False
1,8,combined_shift,ensemble_mean_mpc,0.0500,0.1400,0.3700,0.1533,0.0000,0.5857,False
1,8,combined_shift,robust_worst_case_mpc,0.0500,0.1400,0.3700,0.1489,0.0000,0.5977,False
1,8,combined_shift,branch_counterfactual_mpc,0.0500,0.1400,0.3700,0.1049,0.0000,0.7165,False
1,8,combined_shift,oracle_hidden_params,0.0500,0.1400,0.3700,0.1146,0.0000,0.6902,False
1,9,combined_shift,random_push,0.4000,0.9500,0.4151,0.1074,0.0000,0.7412,False
1,9,combined_shift,nominal_single_branch_mpc,0.4000,0.9500,0.4151,0.0842,0.0000,0.7972,False
1,9,combined_shift,ensemble_mean_mpc,0.4000,0.9500,0.4151,0.0959,0.0000,0.7691,False
1,9,combined_shift,robust_worst_case_mpc,0.4000,0.9500,0.4151,0.0763,0.0000,0.8161,False
1,9,combined_shift,branch_counterfactual_mpc,0.4000,0.9500,0.4151,0.0404,1.0000,0.9027,False
1,9,combined_shift,oracle_hidden_params,0.4000,0.9500,0.4151,0.0947,0.0000,0.7718,False
1,10,combined_shift,random_push,0.0500,0.1400,0.3736,0.3687,0.0000,0.0131,False
1,10,combined_shift,nominal_single_branch_mpc,0.0500,0.1400,0.3736,0.1504,0.0000,0.5975,False
1,10,combined_shift,ensemble_mean_mpc,0.0500,0.1400,0.3736,0.0997,0.0000,0.7332,False
1,10,combined_shift,robust_worst_case_mpc,0.0500,0.1400,0.3736,0.1222,0.0000,0.6728,False
1,10,combined_shift,branch_counterfactual_mpc,0.0500,0.1400,0.3736,0.0998,0.0000,0.7328,False
1,10,combined_shift,oracle_hidden_params,0.0500,0.1400,0.3736,0.1467,0.0000,0.6073,False
1,11,combined_shift,random_push,0.0500,0.1400,0.4519,0.4734,0.0000,0.0000,False
1,11,combined_shift,nominal_single_branch_mpc,0.0500,0.1400,0.4519,0.1719,0.0000,0.6195,False
1,11,combined_shift,ensemble_mean_mpc,0.0500,0.1400,0.4519,0.1223,0.0000,0.7293,False
1,11,combined_shift,robust_worst_case_mpc,0.0500,0.1400,0.4519,0.1255,0.0000,0.7222,False
1,11,combined_shift,branch_counterfactual_mpc,0.0500,0.1400,0.4519,0.1129,0.0000,0.7501,False
1,11,combined_shift,oracle_hidden_params,0.0500,0.1400,0.4519,0.1349,0.0000,0.7016,False
1,12,combined_shift,random_push,0.0500,1.3500,0.3271,0.2172,0.0000,0.3358,False
1,12,combined_shift,nominal_single_branch_mpc,0.0500,1.3500,0.3271,0.0842,0.0000,0.7426,False
1,12,combined_shift,ensemble_mean_mpc,0.0500,1.3500,0.3271,0.0435,1.0000,0.8671,False
1,12,combined_shift,robust_worst_case_mpc,0.0500,1.3500,0.3271,0.0836,0.0000,0.7444,False
1,12,combined_shift,branch_counterfactual_mpc,0.0500,1.3500,0.3271,0.0788,0.0000,0.7590,False
1,12,combined_shift,oracle_hidden_params,0.0500,1.3500,0.3271,0.0716,1.0000,0.7811,False
1,13,combined_shift,random_push,0.0500,0.9500,0.4523,0.0490,1.0000,0.8917,False
1,13,combined_shift,nominal_single_branch_mpc,0.0500,0.9500,0.4523,0.0327,1.0000,0.9276,False
1,13,combined_shift,ensemble_mean_mpc,0.0500,0.9500,0.4523,0.0786,0.0000,0.8262,False
1,13,combined_shift,robust_worst_case_mpc,0.0500,0.9500,0.4523,0.1158,0.0000,0.7441,False
1,13,combined_shift,branch_counterfactual_mpc,0.0500,0.9500,0.4523,0.1359,0.0000,0.6996,False
1,13,combined_shift,oracle_hidden_params,0.0500,0.9500,0.4523,0.1073,0.0000,0.7627,False
1,14,combined_shift,random_push,0.2800,0.1400,0.3356,0.3695,0.0000,0.0000,False
1,14,combined_shift,nominal_single_branch_mpc,0.2800,0.1400,0.3356,0.1199,0.0000,0.6429,False
1,14,combined_shift,ensemble_mean_mpc,0.2800,0.1400,0.3356,0.1248,0.0000,0.6282,False
1,14,combined_shift,robust_worst_case_mpc,0.2800,0.1400,0.3356,0.1321,0.0000,0.6065,False
1,14,combined_shift,branch_counterfactual_mpc,0.2800,0.1400,0.3356,0.1356,0.0000,0.5960,False
1,14,combined_shift,oracle_hidden_params,0.2800,0.1400,0.3356,0.1323,0.0000,0.6057,False
1,15,combined_shift,random_push,0.4000,0.1400,0.4251,0.3288,0.0000,0.2265,False
1,15,combined_shift,nominal_single_branch_mpc,0.4000,0.1400,0.4251,0.1092,0.0000,0.7431,False
1,15,combined_shift,ensemble_mean_mpc,0.4000,0.1400,0.4251,0.1944,0.0000,0.5427,False
1,15,combined_shift,robust_worst_case_mpc,0.4000,0.1400,0.4251,0.1939,0.0000,0.5438,False
1,15,combined_shift,branch_counterfactual_mpc,0.4000,0.1400,0.4251,0.1513,0.0000,0.6441,False
1,15,combined_shift,oracle_hidden_params,0.4000,0.1400,0.4251,0.1785,0.0000,0.5801,False
2,0,combined_shift,random_push,0.0500,1.3500,0.4526,0.1800,0.0000,0.6023,False
2,0,combined_shift,nominal_single_branch_mpc,0.0500,1.3500,0.4526,0.1184,0.0000,0.7384,False
2,0,combined_shift,ensemble_mean_mpc,0.0500,1.3500,0.4526,0.0398,1.0000,0.9120,False
2,0,combined_shift,robust_worst_case_mpc,0.0500,1.3500,0.4526,0.0779,0.0000,0.8278,False
2,0,combined_shift,branch_counterfactual_mpc,0.0500,1.3500,0.4526,0.0617,1.0000,0.8636,False
2,0,combined_shift,oracle_hidden_params,0.0500,1.3500,0.4526,0.1109,0.0000,0.7550,False
2,1,combined_shift,random_push,0.2800,0.9500,0.4055,0.0444,1.0000,0.8904,False
